household_id,surface_type,room_size,dirtiness_level,cleaning_time,cleaning_efficiency,date_time
1600,Carpet,20,4,32,0.68,2023-07-23 06:39:56
1601,Tile,20,4,30,0.68,2023-07-21 18:22:33
1602,Tile,23,3,31,1.0,2023-07-21 06:30:08
1603,Tile,30,5,24,0.76,2023-07-20 09:46:25
1604,Wood,26,4,23,0.95,2023-07-24 02:57:43
1605,Concrete,38,2,16,1.55,2023-07-21 02:04:22
1606,Wood,39,5,25,1.21,2023-07-24 07:29:33
1607,Tile,26,1,20,1.31,2023-07-20 15:49:26
1608,Carpet,23,3,24,1.28,2023-07-21 22:30:12
1609,Tile,25,2,23,0.97,2023-07-20 13:14:15
1610,Carpet,38,3,15,1.44,2023-07-21 03:10:49
1611,Tile,22,5,31,0.72,2023-07-21 07:16:40
1612,Tile,21,3,30,0.76,2023-07-20 19:42:26
1613,Wood,22,5,27,0.78,2023-07-22 10:52:59
1614,Concrete,20,2,30,0.85,2023-07-20 10:14:12
1615,Tile,39,4,22,1.52,2023-07-23 08:21:52
1616,Wood,29,1,19,1.44,2023-07-22 08:35:10
1617,Carpet,20,3,27,0.69,2023-07-20 19:07:50
1618,Carpet,25,4,29,1.26,2023-07-22 15:10:35
1619,Concrete,25,4,25,0.86,2023-07-21 00:23:19
1620,Wood,25,3,27,0.88,2023-07-22 14:35:42
1621,Wood,40,2,16,1.42,2023-07-22 04:42:13
1622,Tile,34,1,15,1.59,2023-07-24 11:15:00
1623,Tile,20,1,17,1.24,2023-07-24 05:03:52
1624,Carpet,26,4,30,0.78,2023-07-20 12:25:38
1625,Wood,30,2,16,1.08,2023-07-21 10:13:29
1626,Wood,22,3,25,0.99,2023-07-23 16:08:30
1627,Wood,28,4,22,1.09,2023-07-24 03:57:01
1628,Tile,20,2,29,0.91,2023-07-21 20:36:01
1629,Tile,26,4,31,1.01,2023-07-20 14:55:42
1630,Concrete,40,3,15,1.58,2023-07-21 13:41:01
1631,Concrete,23,2,17,1.3,2023-07-23 01:19:15
1632,Tile,21,5,31,0.75,2023-07-23 23:27:35
1633,Wood,20,5,32,0.67,2023-07-22 18:17:47
1634,Tile,31,2,16,1.5,2023-07-23 22:52:09
1635,Carpet,21,5,32,0.68,2023-07-21 11:27:52
1636,Carpet,32,3,21,1.48,2023-07-23 07:31:57
1637,Wood,39,1,15,1.56,2023-07-21 17:38:28
1638,Carpet,21,3,26,1.05,2023-07-21 15:06:56
1639,Concrete,40,2,16,1.55,2023-07-20 16:12:28
1640,Concrete,35,4,17,1.41,2023-07-23 23:51:46
1641,Concrete,22,4,27,0.76,2023-07-20 21:19:29
1642,Wood,22,3,23,0.94,2023-07-22 02:44:06
1643,Carpet,22,4,23,1.08,2023-07-24 09:01:26
1644,Carpet,26,3,24,1.1,2023-07-22 19:49:20
1645,Wood,23,3,28,0.75,2023-07-21 17:04:28
1646,Concrete,22,2,23,1.33,2023-07-22 01:59:51
1647,Wood,24,1,23,1.18,2023-07-21 16:23:43
1648,Tile,21,4,27,0.78,2023-07-23 00:10:02
1649,Carpet,22,3,27,1.09,2023-07-20 14:47:40
1650,Tile,30,4,26,0.98,2023-07-21 21:19:26
1651,Carpet,25,2,20,1.18,2023-07-21 07:53:22
1652,Tile,36,5,28,1.2,2023-07-23 01:46:33
1653,Carpet,25,5,30,0.75,2023-07-22 21:27:13
1654,Concrete,21,1,17,1.16,2023-07-20 10:37:00
1655,Carpet,31,4,25,1.12,2023-07-22 12:55:12
1656,Carpet,24,5,26,0.81,2023-07-23 12:45:43
1657,Concrete,21,4,30,1.06,2023-07-24 07:17:52
1658,Carpet,31,3,18,1.18,2023-07-20 23:24:17
1659,Wood,20,5,32,0.67,2023-07-23 09:43:43
1660,Wood,34,2,16,1.55,2023-07-24 10:23:04
1661,Carpet,21,3,27,0.79,2023-07-21 02:23:35
1662,Concrete,39,3,15,1.38,2023-07-20 16:42:05
1663,Concrete,32,5,24,1.1,2023-07-24 11:15:00
1664,Wood,20,2,28,0.8,2023-07-22 15:33:06
1665,Tile,35,5,23,1.11,2023-07-23 04:47:48
1666,Tile,24,4,23,1.07,2023-07-24 03:19:09
1667,Wood,24,1,18,1.09,2023-07-23 23:31:54
1668,Tile,25,5,28,0.73,2023-07-22 15:30:02
1669,Carpet,31,1,16,1.53,2023-07-21 17:09:32
1670,Tile,21,3,31,0.77,2023-07-21 01:55:00
1671,Tile,26,4,31,0.8,2023-07-22 02:45:00
1672,Concrete,30,2,16,1.49,2023-07-23 00:27:35
1673,Carpet,25,2,16,1.25,2023-07-23 14:18:39
1674,Carpet,25,5,23,1.03,2023-07-24 07:17:58
1675,Tile,32,3,19,1.35,2023-07-23 07:22:26
1676,Wood,22,4,27,0.74,2023-07-23 03:22:43
1677,Tile,23,4,30,0.77,2023-07-22 05:34:49
1678,Concrete,21,2,28,1.12,2023-07-20 09:33:04
1679,Wood,25,2,27,1.13,2023-07-23 11:19:51
1680,Carpet,22,4,27,0.76,2023-07-22 12:47:07
1681,Tile,34,4,19,0.96,2023-07-20 13:00:58
1682,Carpet,25,5,26,1.06,2023-07-23 10:01:35
1683,Wood,20,2,30,0.67,2023-07-20 16:34:52
1684,Wood,21,3,30,0.75,2023-07-22 17:32:50
1685,Tile,23,2,19,1.12,2023-07-22 03:12:03
1686,Carpet,29,3,20,1.15,2023-07-21 15:39:40
1687,Carpet,25,5,25,0.74,2023-07-21 06:56:54
1688,Tile,40,3,19,1.51,2023-07-22 06:24:50
1689,Wood,29,2,19,1.36,2023-07-22 05:24:43
1690,Carpet,24,3,25,1.54,2023-07-24 11:15:00
1691,Concrete,20,4,30,0.67,2023-07-20 15:17:28
1692,Wood,21,2,23,0.9,2023-07-22 20:35:08
1693,Concrete,27,5,30,0.92,2023-07-21 11:33:30
1694,Tile,29,4,25,0.85,2023-07-21 09:40:11
1695,Concrete,27,5,31,0.94,2023-07-21 00:00:57
1696,Wood,21,1,27,1.05,2023-07-21 04:31:37
1697,Carpet,31,5,22,0.92,2023-07-22 07:28:09
1698,Wood,24,2,27,0.91,2023-07-22 01:34:11
1699,Concrete,29,5,29,0.95,2023-07-22 18:41:40
1700,Wood,30,3,16,1.22,2023-07-24 08:35:17
1701,Tile,21,1,24,1.04,2023-07-21 05:41:46
1702,Carpet,23,4,21,1.08,2023-07-22 05:09:27
1703,Tile,40,2,17,1.57,2023-07-22 15:59:20
1704,Carpet,21,5,32,1.1,2023-07-24 01:48:41
1705,Concrete,25,2,18,1.48,2023-07-23 08:42:01
1706,Wood,22,1,21,1.25,2023-07-22 03:14:29
1707,Carpet,24,4,24,1.04,2023-07-23 13:44:51
1708,Wood,21,2,25,1.06,2023-07-21 04:28:08
1709,Wood,24,2,28,0.96,2023-07-22 05:31:33
1710,Wood,21,3,25,0.68,2023-07-20 17:37:30
1711,Wood,30,5,24,1.0,2023-07-24 00:51:21
1712,Tile,26,3,25,1.15,2023-07-21 11:23:43
1713,Concrete,32,5,29,1.36,2023-07-24 02:52:23
1714,Wood,35,2,17,1.54,2023-07-21 06:42:49
1715,Wood,21,3,30,0.7,2023-07-20 19:06:14
1716,Tile,35,5,26,1.07,2023-07-22 15:02:23
1717,Wood,36,3,24,1.3,2023-07-22 18:52:18
1718,Wood,30,5,30,0.77,2023-07-22 21:48:15
1719,Tile,23,4,27,0.85,2023-07-22 12:16:35
1720,Wood,20,1,26,1.09,2023-07-23 15:51:07
1721,Tile,25,2,24,1.36,2023-07-22 06:51:41
1722,Carpet,21,2,21,1.14,2023-07-22 07:10:01
1723,Tile,28,4,23,1.24,2023-07-24 05:56:45
1724,Wood,40,5,26,1.01,2023-07-22 00:44:29
1725,Wood,20,1,27,0.73,2023-07-20 18:09:05
1726,Wood,20,4,31,0.68,2023-07-23 23:17:47
1727,Tile,40,5,17,1.56,2023-07-24 11:15:00
1728,Wood,40,3,16,1.17,2023-07-20 11:06:33
1729,Carpet,21,5,25,0.82,2023-07-23 16:14:45
1730,Wood,20,4,32,0.74,2023-07-23 23:56:32
1731,Tile,25,3,19,1.03,2023-07-23 09:24:15
1732,Wood,22,3,24,0.79,2023-07-22 15:20:15
1733,Carpet,28,1,19,1.4,2023-07-22 13:07:01
1734,Carpet,40,4,19,1.42,2023-07-21 03:31:15
1735,Tile,25,5,28,0.7,2023-07-21 04:05:34
1736,Tile,23,3,31,1.07,2023-07-22 01:33:17
1737,Tile,21,3,29,0.72,2023-07-21 15:51:19
1738,Wood,22,1,23,0.93,2023-07-21 20:22:14
1739,Tile,28,5,26,0.83,2023-07-22 05:27:38
1740,Carpet,22,2,24,1.1,2023-07-20 12:34:46
1741,Carpet,20,4,31,0.68,2023-07-20 19:38:22
1742,Wood,37,1,18,1.51,2023-07-20 09:45:39
1743,Tile,26,5,25,0.73,2023-07-21 16:18:06
1744,Wood,29,3,26,1.19,2023-07-21 13:32:12
1745,Carpet,35,2,15,1.47,2023-07-22 10:51:51
1746,Tile,22,3,30,1.0,2023-07-23 07:58:52
1747,Concrete,36,5,21,1.36,2023-07-20 20:28:42
1748,Wood,20,3,30,0.67,2023-07-20 11:39:56
1749,Concrete,23,5,30,0.74,2023-07-22 04:53:18
1750,Carpet,28,5,29,1.11,2023-07-22 14:33:30
1751,Wood,30,5,24,1.14,2023-07-24 08:12:39
1752,Wood,40,5,23,1.26,2023-07-21 20:20:12
1753,Concrete,22,5,29,0.7,2023-07-20 15:18:53
1754,Carpet,31,4,25,1.24,2023-07-21 23:22:45
1755,Wood,28,4,27,1.06,2023-07-23 09:23:15
1756,Concrete,25,4,27,1.02,2023-07-21 08:36:33
1757,Tile,20,5,30,0.67,2023-07-23 02:48:41
1758,Wood,34,3,22,1.0,2023-07-20 16:00:00
1759,Tile,28,3,29,1.19,2023-07-22 15:06:20
1760,Tile,20,3,31,0.76,2023-07-23 08:06:48
1761,Carpet,24,4,29,0.89,2023-07-23 13:41:57
1762,Tile,28,3,28,1.28,2023-07-22 07:10:04
1763,Concrete,21,4,28,0.99,2023-07-22 06:26:57
1764,Wood,21,4,30,0.89,2023-07-24 03:46:11
1765,Concrete,20,3,25,0.84,2023-07-20 13:15:06
1766,Tile,29,4,29,1.19,2023-07-24 01:47:32
1767,Carpet,23,1,17,1.15,2023-07-21 00:39:47
1768,Wood,40,2,16,1.5,2023-07-23 06:49:28
1769,Tile,23,3,29,0.84,2023-07-22 01:28:49
1770,Wood,29,3,24,1.09,2023-07-21 23:12:49
1771,Carpet,36,2,18,1.57,2023-07-23 00:48:26
1772,Wood,21,2,22,0.71,2023-07-22 09:36:53
1773,Carpet,22,4,26,0.94,2023-07-24 07:03:51
1774,Wood,21,3,28,0.73,2023-07-21 02:41:45
1775,Tile,20,3,31,0.77,2023-07-22 05:57:24
1776,Wood,20,2,32,0.91,2023-07-22 02:10:51
1777,Concrete,22,2,17,1.12,2023-07-24 00:04:01
1778,Tile,26,4,23,1.02,2023-07-22 07:38:53
1779,Tile,28,5,31,0.83,2023-07-23 01:51:21
1780,Wood,25,3,20,1.14,2023-07-20 21:06:35
1781,Wood,21,3,31,0.8,2023-07-21 15:15:03
1782,Tile,20,1,21,0.85,2023-07-20 17:16:11
1783,Wood,23,3,24,0.83,2023-07-21 11:57:35
1784,Wood,29,2,19,0.87,2023-07-20 09:33:12
1785,Wood,25,3,22,1.21,2023-07-24 11:15:00
1786,Tile,38,4,16,1.38,2023-07-24 01:07:12
1787,Wood,29,3,30,1.03,2023-07-21 15:32:51
1788,Wood,26,2,30,0.83,2023-07-20 11:58:06
1789,Wood,39,3,16,1.45,2023-07-21 18:08:41
1790,Tile,24,3,21,0.97,2023-07-23 08:23:57
1791,Tile,22,1,21,1.15,2023-07-20 20:58:33
1792,Carpet,32,1,16,1.58,2023-07-23 09:05:25
1793,Concrete,40,4,15,1.57,2023-07-23 23:19:32
1794,Carpet,25,5,31,0.68,2023-07-20 10:12:24
1795,Carpet,34,4,20,1.39,2023-07-23 12:02:50
1796,Wood,22,2,25,0.69,2023-07-20 10:25:56
1797,Tile,26,3,20,1.47,2023-07-24 06:44:37
1798,Wood,25,5,31,0.75,2023-07-23 08:27:47
1799,Wood,26,4,31,0.74,2023-07-22 05:55:43
1800,Tile,34,4,22,1.04,2023-07-23 10:13:00
1801,Carpet,33,4,25,1.27,2023-07-23 11:53:00
1802,Wood,26,2,22,0.99,2023-07-20 16:52:46
1803,Carpet,28,4,25,1.3,2023-07-24 09:54:53
1804,Tile,21,3,31,0.94,2023-07-23 07:31:45
1805,Concrete,29,4,22,1.06,2023-07-22 00:55:11
1806,Concrete,25,4,28,0.8,2023-07-20 11:51:37
1807,Wood,29,3,17,0.95,2023-07-24 03:42:31
1808,Wood,22,3,29,0.81,2023-07-23 08:05:20
1809,Wood,25,4,32,0.71,2023-07-21 11:12:48
1810,Wood,37,1,16,1.39,2023-07-22 07:58:06
1811,Tile,24,1,19,1.5,2023-07-21 21:04:22
1812,Concrete,29,2,18,1.56,2023-07-24 03:58:41
1813,Wood,40,2,16,1.19,2023-07-20 10:55:22
1814,Wood,39,2,16,1.48,2023-07-24 08:03:14
1815,Carpet,25,3,27,0.83,2023-07-20 12:43:01
1816,Concrete,28,4,25,1.21,2023-07-21 03:39:33
1817,Concrete,22,4,26,1.19,2023-07-23 11:00:12
1818,Tile,37,5,29,1.18,2023-07-22 22:41:50
1819,Concrete,21,3,24,1.11,2023-07-23 20:37:39
1820,Carpet,34,2,15,1.52,2023-07-22 02:46:12
1821,Wood,25,4,27,0.86,2023-07-21 14:10:22
1822,Concrete,21,3,27,1.23,2023-07-23 02:12:31
1823,Wood,23,2,21,0.93,2023-07-22 23:49:37
1824,Wood,20,3,31,0.68,2023-07-20 13:23:30
1825,Tile,26,4,30,1.03,2023-07-23 06:15:32
1826,Tile,31,1,17,1.47,2023-07-20 23:55:46
1827,Wood,29,4,29,1.16,2023-07-24 02:15:45
1828,Carpet,20,4,31,0.73,2023-07-21 21:55:43
1829,Tile,21,5,31,0.68,2023-07-22 10:58:48
1830,Carpet,25,4,24,0.85,2023-07-20 19:01:46
1831,Wood,23,1,24,0.93,2023-07-22 04:10:48
1832,Wood,21,4,30,0.76,2023-07-21 18:51:51
1833,Concrete,21,2,21,1.5,2023-07-23 22:51:36
1834,Carpet,24,2,20,1.43,2023-07-22 03:34:33
1835,Carpet,20,2,21,1.09,2023-07-22 18:39:25
1836,Tile,27,5,30,0.78,2023-07-22 13:28:53
1837,Carpet,20,2,21,1.02,2023-07-20 20:56:52
1838,Wood,24,5,30,0.71,2023-07-21 14:54:24
1839,Wood,40,4,16,1.23,2023-07-23 00:23:17
1840,Concrete,29,5,26,1.23,2023-07-22 06:51:06
1841,Tile,20,4,32,0.68,2023-07-20 15:38:43
1842,Carpet,27,5,26,0.84,2023-07-22 17:09:15
1843,Tile,21,1,26,1.0,2023-07-20 11:30:34
1844,Tile,24,3,24,0.81,2023-07-20 20:52:09
1845,Tile,20,2,27,0.86,2023-07-20 22:47:16
1846,Tile,28,1,16,1.34,2023-07-22 14:53:15
1847,Concrete,20,5,32,0.69,2023-07-21 17:03:45
1848,Wood,31,1,17,1.45,2023-07-21 16:00:17
1849,Concrete,30,5,30,0.93,2023-07-20 22:46:51
1850,Concrete,24,2,18,1.57,2023-07-24 11:15:00
1851,Wood,28,4,30,0.78,2023-07-20 12:09:31
1852,Tile,21,4,30,0.93,2023-07-24 04:13:33
1853,Wood,32,3,21,1.33,2023-07-23 13:53:38
1854,Tile,32,4,23,1.41,2023-07-22 16:15:34
1855,Carpet,39,2,16,1.5,2023-07-21 00:47:33
1856,Concrete,26,4,24,1.05,2023-07-22 08:29:39
1857,Tile,29,5,26,0.92,2023-07-23 22:10:21
1858,Tile,26,4,25,1.15,2023-07-21 21:31:49
1859,Tile,40,5,25,1.2,2023-07-23 01:58:16
1860,Wood,34,1,15,1.58,2023-07-23 13:02:30
1861,Carpet,32,4,21,1.36,2023-07-23 13:59:26
1862,Concrete,26,4,17,1.16,2023-07-23 17:36:01
1863,Wood,21,3,31,0.72,2023-07-21 18:34:02
1864,Tile,29,1,15,1.52,2023-07-21 03:31:13
1865,Wood,20,3,32,0.67,2023-07-22 23:29:26
1866,Wood,20,3,32,0.69,2023-07-23 05:05:15
1867,Tile,33,5,27,1.2,2023-07-21 16:33:46
1868,Tile,34,3,26,1.27,2023-07-21 14:03:39
1869,Tile,32,2,21,1.25,2023-07-20 12:18:35
1870,Tile,22,5,31,0.82,2023-07-24 01:35:29
1871,Wood,21,4,31,0.71,2023-07-20 12:55:46
1872,Tile,20,3,29,0.68,2023-07-23 01:36:30
1873,Tile,26,2,16,1.5,2023-07-22 09:59:55
1874,Carpet,40,3,20,1.49,2023-07-21 13:08:03
1875,Tile,39,2,16,1.35,2023-07-22 15:53:06
1876,Tile,20,2,29,0.86,2023-07-20 19:15:10
1877,Carpet,27,3,21,0.98,2023-07-22 07:12:52
1878,Carpet,30,4,17,1.19,2023-07-24 08:16:27
1879,Carpet,30,5,27,0.86,2023-07-24 03:31:05
1880,Carpet,24,4,29,1.1,2023-07-24 07:03:57
1881,Tile,35,4,17,1.25,2023-07-21 16:54:54
1882,Wood,20,2,28,0.7,2023-07-21 22:18:35
1883,Wood,21,3,32,0.71,2023-07-20 22:30:28
1884,Tile,29,4,23,1.11,2023-07-23 11:56:24
1885,Carpet,23,3,26,1.24,2023-07-21 17:56:31
1886,Carpet,25,3,25,1.26,2023-07-23 10:14:27
1887,Tile,40,1,15,1.54,2023-07-22 18:04:47
1888,Tile,21,2,23,1.02,2023-07-23 04:12:34
1889,Wood,28,2,25,1.01,2023-07-21 01:13:15
1890,Wood,28,1,16,1.46,2023-07-21 08:17:46
1891,Wood,22,2,22,0.96,2023-07-22 09:06:10
1892,Tile,23,3,26,0.98,2023-07-22 16:15:53
1893,Carpet,26,5,27,1.02,2023-07-23 05:48:25
1894,Carpet,25,5,32,0.73,2023-07-20 09:52:14
1895,Wood,27,2,26,1.08,2023-07-20 23:50:50
1896,Tile,30,2,24,1.24,2023-07-21 12:38:56
1897,Tile,37,3,20,1.58,2023-07-24 10:39:53
1898,Tile,21,2,21,0.96,2023-07-21 21:53:15
1899,Wood,25,4,31,0.9,2023-07-22 02:42:39
1900,Tile,40,2,16,1.54,2023-07-20 18:00:38
1901,Tile,31,2,17,1.21,2023-07-21 19:51:13
1902,Tile,40,1,15,1.6,2023-07-24 07:39:35
1903,Wood,20,3,31,0.68,2023-07-22 13:21:13
1904,Concrete,24,5,29,0.83,2023-07-23 09:18:25
1905,Carpet,31,4,19,1.47,2023-07-23 15:09:40
1906,Concrete,40,5,24,1.42,2023-07-20 19:53:58
1907,Tile,25,3,22,1.07,2023-07-22 15:26:54
1908,Tile,29,1,21,1.38,2023-07-22 10:47:00
1909,Tile,21,4,31,0.7,2023-07-21 13:53:21
1910,Tile,20,3,29,0.8,2023-07-24 11:11:25
1911,Wood,20,4,31,0.68,2023-07-22 01:15:40
1912,Tile,40,5,18,1.29,2023-07-23 19:39:19
1913,Tile,25,5,28,0.82,2023-07-22 11:12:46
1914,Wood,28,3,24,1.14,2023-07-22 04:12:33
1915,Concrete,22,5,26,0.71,2023-07-22 11:07:08
1916,Tile,23,4,25,0.76,2023-07-21 02:37:02
1917,Tile,24,1,17,1.16,2023-07-22 13:04:00
1918,Concrete,32,2,16,1.45,2023-07-23 16:19:52
1919,Concrete,40,3,15,1.58,2023-07-24 09:57:17
1920,Carpet,36,4,17,1.55,2023-07-23 08:09:12
1921,Wood,23,3,27,0.76,2023-07-21 01:06:04
1922,Tile,20,2,29,0.84,2023-07-22 10:51:31
1923,Tile,24,4,28,1.33,2023-07-24 09:33:21
1924,Wood,24,1,29,0.96,2023-07-20 10:56:32
1925,Concrete,24,2,19,1.44,2023-07-23 04:04:05
1926,Carpet,20,5,32,0.69,2023-07-22 22:08:40
1927,Tile,25,5,28,0.88,2023-07-23 08:16:16
1928,Tile,25,1,25,0.99,2023-07-20 10:14:38
1929,Wood,34,3,20,1.22,2023-07-21 16:35:44
1930,Wood,23,4,27,0.9,2023-07-23 13:49:15
1931,Tile,21,2,24,0.79,2023-07-21 04:19:17
1932,Concrete,20,5,32,0.68,2023-07-24 07:41:21
1933,Wood,31,1,15,1.53,2023-07-22 05:54:37
1934,Concrete,20,4,27,0.73,2023-07-22 23:35:42
1935,Wood,22,2,28,1.02,2023-07-21 23:19:05
1936,Tile,28,3,20,1.36,2023-07-21 14:49:30
1937,Carpet,30,4,20,0.96,2023-07-21 00:11:28
1938,Tile,26,4,29,0.95,2023-07-20 16:53:57
1939,Tile,25,4,21,1.21,2023-07-23 07:22:36
1940,Wood,32,5,27,0.92,2023-07-21 12:53:11
1941,Tile,20,4,32,0.7,2023-07-22 01:01:42
1942,Tile,28,4,20,1.33,2023-07-22 14:04:26
1943,Carpet,20,2,25,0.73,2023-07-22 10:05:29
1944,Tile,20,5,32,0.67,2023-07-22 01:56:37
1945,Concrete,22,5,29,1.04,2023-07-23 17:08:33
1946,Carpet,20,3,31,1.2,2023-07-23 19:09:09
1947,Tile,24,2,19,1.05,2023-07-20 12:14:58
1948,Concrete,21,4,28,0.84,2023-07-21 12:22:26
1949,Tile,24,2,24,1.06,2023-07-20 22:24:59
1950,Carpet,27,3,20,1.13,2023-07-23 22:22:30
1951,Wood,38,5,25,0.77,2023-07-20 23:31:12
1952,Concrete,31,5,21,1.36,2023-07-24 07:06:18
1953,Concrete,23,5,32,0.72,2023-07-20 14:41:15
1954,Wood,30,2,18,1.42,2023-07-23 11:43:24
1955,Tile,22,4,32,0.79,2023-07-21 00:17:53
1956,Tile,26,5,29,0.91,2023-07-22 04:31:05
1957,Concrete,22,4,30,1.08,2023-07-22 23:12:32
1958,Wood,33,4,26,1.18,2023-07-20 21:03:25
1959,Tile,33,4,26,1.4,2023-07-24 05:50:36
1960,Wood,40,1,15,1.51,2023-07-20 17:38:39
1961,Tile,31,1,21,1.57,2023-07-23 03:39:07
1962,Wood,29,1,17,1.32,2023-07-22 18:42:33
1963,Carpet,31,2,17,1.55,2023-07-23 12:12:56
1964,Wood,24,3,27,0.93,2023-07-22 22:55:24
1965,Tile,20,4,31,0.68,2023-07-20 17:45:27
1966,Tile,22,2,24,1.23,2023-07-22 07:46:49
1967,Carpet,39,4,17,1.51,2023-07-23 00:29:23
1968,Carpet,22,4,19,1.11,2023-07-22 12:40:08
1969,Wood,30,4,21,1.4,2023-07-24 11:15:00
1970,Tile,40,5,16,1.35,2023-07-22 08:23:19
1971,Wood,23,4,25,0.69,2023-07-20 14:52:41
1972,Concrete,23,3,26,1.29,2023-07-21 07:16:28
1973,Tile,28,4,29,1.07,2023-07-21 15:22:33
1974,Carpet,20,5,32,0.67,2023-07-22 22:01:21
1975,Carpet,36,3,17,1.4,2023-07-21 20:54:05
1976,Carpet,24,3,23,1.01,2023-07-23 09:59:59
1977,Wood,35,4,26,1.29,2023-07-21 12:11:32
1978,Wood,23,1,21,0.96,2023-07-23 04:05:53
1979,Carpet,28,4,26,0.92,2023-07-22 01:00:12
1980,Tile,37,3,17,1.27,2023-07-22 14:56:09
1981,Wood,20,3,28,0.7,2023-07-24 04:04:02
1982,Wood,33,4,26,1.11,2023-07-23 10:40:24
1983,Carpet,24,4,23,0.89,2023-07-20 20:47:30
1984,Concrete,40,4,17,1.44,2023-07-22 01:44:04
1985,Carpet,36,2,17,1.52,2023-07-23 23:22:30
1986,Tile,26,3,21,1.16,2023-07-21 00:43:02
1987,Carpet,23,2,17,1.14,2023-07-22 10:37:31
1988,Carpet,39,4,18,1.43,2023-07-22 17:29:19
1989,Wood,22,2,27,1.06,2023-07-22 15:23:10
1990,Carpet,36,5,25,1.28,2023-07-23 01:29:55
1991,Tile,20,4,32,0.69,2023-07-24 08:06:15
1992,Carpet,26,4,25,1.09,2023-07-22 17:19:28
1993,Wood,40,1,15,1.55,2023-07-22 03:54:41
1994,Carpet,23,5,28,0.7,2023-07-20 18:43:58
1995,Tile,20,2,29,0.8,2023-07-22 19:49:56
1996,Tile,20,3,28,0.83,2023-07-21 15:39:48
1997,Carpet,20,4,32,0.7,2023-07-21 08:02:12
1998,Tile,21,2,25,0.96,2023-07-23 07:58:38
1999,Wood,23,2,22,1.15,2023-07-21 14:44:36
2000,Wood,24,3,24,1.23,2023-07-22 08:34:50
2001,Tile,20,5,32,0.69,2023-07-23 09:54:07
2002,Tile,22,1,17,1.5,2023-07-23 20:53:09
2003,Concrete,25,4,27,1.1,2023-07-21 18:11:31
2004,Concrete,22,5,27,0.85,2023-07-24 11:05:47
2005,Tile,40,3,18,1.59,2023-07-22 05:22:23
2006,Wood,23,3,23,0.96,2023-07-24 02:20:36
2007,Tile,38,2,18,1.56,2023-07-22 02:41:29
2008,Tile,27,3,24,1.19,2023-07-22 00:01:01
2009,Wood,26,4,26,1.11,2023-07-24 09:11:34
2010,Carpet,39,1,15,1.58,2023-07-24 00:41:00
2011,Carpet,20,3,29,0.79,2023-07-21 23:44:02
2012,Carpet,22,5,29,0.73,2023-07-23 17:56:50
2013,Carpet,28,3,18,1.43,2023-07-22 14:43:18
2014,Carpet,32,4,18,1.19,2023-07-21 07:28:23
2015,Carpet,30,1,16,1.51,2023-07-23 05:25:23
2016,Tile,31,3,26,1.47,2023-07-22 02:07:35
2017,Tile,39,5,19,1.27,2023-07-20 16:56:29
2018,Tile,25,3,30,0.93,2023-07-20 19:07:21
2019,Tile,21,1,20,1.14,2023-07-20 20:25:23
2020,Wood,33,3,21,1.42,2023-07-23 19:28:21
2021,Wood,21,3,28,0.71,2023-07-21 07:05:23
2022,Wood,24,4,26,0.98,2023-07-22 09:19:58
2023,Tile,20,2,29,0.78,2023-07-20 20:47:58
2024,Tile,35,4,21,1.03,2023-07-21 22:43:53
2025,Tile,22,5,31,0.69,2023-07-22 20:13:09
2026,Carpet,28,2,21,1.17,2023-07-21 03:31:24
2027,Tile,40,1,15,1.58,2023-07-23 04:22:18
2028,Tile,21,3,26,0.98,2023-07-24 03:11:46
2029,Tile,31,5,29,0.85,2023-07-23 04:48:30
2030,Wood,21,5,30,0.67,2023-07-20 09:37:20
2031,Tile,21,2,16,1.19,2023-07-23 21:26:46
2032,Concrete,37,2,15,1.6,2023-07-24 09:04:16
2033,Concrete,21,5,27,0.76,2023-07-22 22:55:58
2034,Tile,29,2,15,1.5,2023-07-24 04:58:39
2035,Carpet,20,3,31,0.72,2023-07-21 07:39:42
2036,Tile,30,4,21,0.89,2023-07-21 05:48:31
2037,Tile,20,3,32,0.71,2023-07-21 13:42:23
2038,Wood,20,4,31,0.68,2023-07-21 06:47:52
2039,Wood,38,4,21,1.0,2023-07-21 03:36:30
2040,Wood,25,1,20,1.09,2023-07-21 12:24:56
2041,Tile,21,2,27,1.2,2023-07-23 07:00:45
2042,Tile,23,2,20,1.12,2023-07-23 15:01:27
2043,Tile,31,5,28,0.97,2023-07-23 14:57:39
2044,Carpet,37,3,18,1.44,2023-07-23 00:48:13
2045,Carpet,22,5,28,0.7,2023-07-20 10:09:31
2046,Wood,29,5,21,0.74,2023-07-23 02:07:01
2047,Wood,23,4,26,0.81,2023-07-24 00:47:03
2048,Tile,38,1,15,1.57,2023-07-21 07:04:41
2049,Wood,31,4,27,0.89,2023-07-21 10:51:14
2050,Wood,20,4,32,0.68,2023-07-23 07:29:44
2051,Wood,30,3,27,0.94,2023-07-21 02:14:16
2052,Tile,21,5,30,0.68,2023-07-23 23:34:06
2053,Carpet,25,5,32,0.71,2023-07-22 03:49:20
2054,Tile,20,3,31,0.74,2023-07-21 04:19:35
2055,Tile,34,4,16,1.04,2023-07-23 17:33:46
2056,Tile,25,2,22,1.16,2023-07-21 09:01:01
2057,Concrete,29,3,23,1.3,2023-07-20 10:12:55
2058,Wood,26,2,19,0.84,2023-07-20 21:23:59
